index,[2023-01-12 17:02:45.931] Ultrasonic Sensor Data Capture Start,index,[2023-01-12 17:02:45.931] Ultrasonic Sensor Data Capture Start,,,,,,,,,,,,
52015,9081,152020,9124,,,,,,,,,,,,
52016,9082,152021,9152,,,,,,,,,,,,
52017,9133,152022,9151,,,,,,,,,,,,
52018,9114,152023,9151,,,,,,,,,,,,
52019,9107,152024,9099,,,,,,,,,,,,
52020,9082,152025,9098,,,,,,,,,,,,
52021,9082,152026,9176,,,,,,,,,,,,
52022,9107,152027,9123,,,,,,,,,,,,
52023,9106,152028,9201,,,,,,,,,,,,
52024,9106,152029,9201,,,,,,,,,,,,
52025,9082,152030,9226,,,,,,,,,,,,
52026,9087,152031,9100,,,,,,,,,,,,
52027,9082,152032,9201,,,,,,,,,,,,
52028,9106,152033,9151,,,,,,,,,,,,
52029,9082,152034,9123,,,,,,,,,,,,
52030,9082,152035,9151,,,,,,,,,,,,
52031,9157,152036,9098,,,,,,,,,,,,
52032,9132,152037,9177,,,,,,,,,,,,
52033,9080,152038,9099,,,,,,,,,,,,
52034,9208,152039,9100,,,,,,,,,,,,
52035,9081,152040,9176,,,,,,,,,,,,
52036,9082,152041,9176,,,,,,,,,,,,
52037,9082,152042,9126,,,,,,,,,,,,
52038,9182,152043,9151,,,,,,,,,,,,
52039,9082,152044,9100,,,,,,,,,,,,
52040,8147,152045,9100,,,,,,,,,,,,
52041,9182,152046,9125,,,,,,,,,,,,
52042,9107,152047,9177,,,,,,,,,,,,
52043,9081,152048,9124,,,,,,,,,,,,
52044,9082,152049,9202,,,,,,,,,,,,
52045,9082,152050,9125,,,,,,,,,,,,
52046,9082,152051,9125,,,,,,,,,,,,
52047,9107,152052,9100,,,,,,,,,,,,
52048,9081,152053,9176,,,,,,,,,,,,
52049,9082,152054,9176,,,,,,,,,,,,
52050,9183,152055,9124,,,,,,,,,,,,
52051,9106,152056,9099,,,,,,,,,,,,
52052,9082,152057,9103,,,,,,,,,,,,
52053,9108,152058,9100,,,,,,,,,,,,
52054,9183,152059,9126,,,,,,,,,,,,
52055,9081,152060,9124,,,,,,,,,,,,
52056,9107,152061,9125,,,,,,,,,,,,
52057,9132,152062,9125,,,,,,,,,,,,
52058,9106,152063,9100,,,,,,,,,,,,
52059,9107,152064,9124,,,,,,,,,,,,
52060,9083,152065,9100,,,,,,,,,,,,
52061,9106,152066,9126,,,,,,,,,,,,
52062,9082,152067,9105,,,,,,,,,,,,
52063,9082,152068,9150,,,,,,,,,,,,
52064,9083,152069,9151,,,,,,,,,,,,
52065,9107,152070,9124,,,,,,,,,,,,
52066,9082,152071,9151,,,,,,,,,,,,
52067,9082,152072,9151,,,,,,,,,,,,
52068,9081,152073,9100,,,,,,,,,,,,
52069,9082,152074,9100,,,,,,,,,,,,
52070,9157,152075,9125,,,,,,,,,,,,
52071,9082,152076,9100,,,,,,,,,,,,
52072,9132,152077,9176,,,,,,,,,,,,
52073,9107,152078,9151,,,,,,,,,,,,
52074,9082,152079,9151,,,,,,,,,,,,
52075,9083,152080,9201,,,,,,,,,,,,
52076,9107,152081,9151,,,,,,,,,,,,
52077,9131,152082,9125,,,,,,,,,,,,
52078,9083,152083,9201,,,,,,,,,,,,
52079,9132,152084,9099,,,,,,,,,,,,
52080,9082,152085,9126,,,,,,,,,,,,
52081,9107,152086,9177,,,,,,,,,,,,
52082,9082,152087,9126,,,,,,,,,,,,
52083,9083,152088,9103,,,,,,,,,,,,
52084,9182,152089,9176,,,,,,,,,,,,
52085,9107,152090,9126,,,,,,,,,,,,
52086,9132,152091,9227,,,,,,,,,,,,
52087,9107,152092,9126,,,,,,,,,,,,
52088,9131,152093,9127,,,,,,,,,,,,
52089,9207,152094,9126,,,,,,,,,,,,
52090,9082,152095,9177,,,,,,,,,,,,
52091,9106,152096,9124,,,,,,,,,,,,
52092,9106,152097,9128,,,,,,,,,,,,
52093,9088,152098,9176,,,,,,,,,,,,
52094,9132,152099,9151,,,,,,,,,,,,
52095,9107,152100,9152,,,,,,,,,,,,
52096,9107,152101,9127,,,,,,,,,,,,
52097,9107,152102,9153,,,,,,,,,,,,
52098,9107,152103,9177,,,,,,,,,,,,
52099,9107,152104,9177,,,,,,,,,,,,
52100,9157,152105,9177,,,,,,,,,,,,
52101,9107,152106,9127,,,,,,,,,,,,
52102,9107,152107,9177,,,,,,,,,,,,
52103,9107,152108,9152,,,,,,,,,,,,
52104,9132,152109,9152,,,,,,,,,,,,
52105,9132,152110,9126,,,,,,,,,,,,
52106,9207,152111,9127,,,,,,,,,,,,
52107,9082,152112,9177,,,,,,,,,,,,
52108,9113,152113,9152,,,,,,,,,,,,
52109,9107,152114,9151,,,,,,,,,,,,
52110,9107,152115,9177,,,,,,,,,,,,
52111,9107,152116,9100,,,,,,,,,,,,
52112,9106,152117,9153,,,,,,,,,,,,
52113,9081,152118,9202,,,,,,,,,,,,
52114,9157,152119,9201,,,,,,,,,,,,
52115,9182,152120,9152,,,,,,,,,,,,
52116,9106,152121,9202,,,,,,,,,,,,
52117,9182,152122,9177,,,,,,,,,,,,
52118,9182,152123,9124,,,,,,,,,,,,
52119,9082,152124,9178,,,,,,,,,,,,
52120,9107,152125,9151,,,,,,,,,,,,
52121,9132,152126,9127,,,,,,,,,,,,
52122,9157,152127,9127,,,,,,,,,,,,
52123,9106,152128,9150,,,,,,,,,,,,
52124,9083,152129,9177,,,,,,,,,,,,
52125,9107,152130,9202,,,,,,,,,,,,
52126,9107,152131,9177,,,,,,,,,,,,
52127,9106,152132,9123,,,,,,,,,,,,
52128,9088,152133,9153,,,,,,,,,,,,
52129,9106,152134,9127,,,,,,,,,,,,
52130,9106,152135,9126,,,,,,,,,,,,
52131,9157,152136,9125,,,,,,,,,,,,
52132,9131,152137,9126,,,,,,,,,,,,
52133,9107,152138,9202,,,,,,,,,,,,
52134,9106,152139,9176,,,,,,,,,,,,
52135,9106,152140,9100,,,,,,,,,,,,
52136,9107,152141,9100,,,,,,,,,,,,
52137,9082,152142,9101,,,,,,,,,,,,
52138,9107,152143,9177,,,,,,,,,,,,
52139,9106,152144,9177,,,,,,,,,,,,
52140,9132,152145,9203,,,,,,,,,,,,
52141,9107,152146,9177,,,,,,,,,,,,
52142,9107,152147,9152,,,,,,,,,,,,
52143,9131,152148,9100,,,,,,,,,,,,
52144,9156,152149,9177,,,,,,,,,,,,
52145,9206,152150,9196,,,,,,,,,,,,
52146,9182,152151,9202,,,,,,,,,,,,
52147,9132,152152,9153,,,,,,,,,,,,
52148,9132,152153,9124,,,,,,,,,,,,
52149,9107,152154,9126,,,,,,,,,,,,
52150,9106,152155,9151,,,,,,,,,,,,
52151,9082,152156,9152,,,,,,,,,,,,
52152,9107,152157,9153,,,,,,,,,,,,
52153,9107,152158,9202,,,,,,,,,,,,
52154,9107,152159,9196,,,,,,,,,,,,
52155,9107,152160,9177,,,,,,,,,,,,
52156,9181,152161,9177,,,,,,,,,,,,
52157,9156,152162,9124,,,,,,,,,,,,
52158,9156,152163,9153,,,,,,,,,,,,
52159,8222,152164,9124,,,,,,,,,,,,
52160,9086,152165,9152,,,,,,,,,,,,
52161,9132,152166,9177,,,,,,,,,,,,
52162,9132,152167,9177,,,,,,,,,,,,
52163,9156,152168,9100,,,,,,,,,,,,
52164,9106,152169,9125,,,,,,,,,,,,
52165,9131,152170,9177,,,,,,,,,,,,
52166,9082,152171,9126,,,,,,,,,,,,
52167,9107,152172,9227,,,,,,,,,,,,
52168,9106,152173,9201,,,,,,,,,,,,
52169,9107,152174,9101,,,,,,,,,,,,
52170,9082,152175,9127,,,,,,,,,,,,
52171,9157,152176,9177,,,,,,,,,,,,
52172,9131,152177,9177,,,,,,,,,,,,
52173,9156,152178,9201,,,,,,,,,,,,
52174,9082,152179,9101,,,,,,,,,,,,
52175,9106,152180,9176,,,,,,,,,,,,
52176,9131,152181,9178,,,,,,,,,,,,
52177,9106,152182,9202,,,,,,,,,,,,
52178,9081,152183,9203,,,,,,,,,,,,
52179,9106,152184,9177,,,,,,,,,,,,
52180,7998,152185,9100,,,,,,,,,,,,
52181,9182,152186,9127,,,,,,,,,,,,
52182,9156,152187,9176,,,,,,,,,,,,
52183,9156,152188,9152,,,,,,,,,,,,
52184,9131,152189,9177,,,,,,,,,,,,
52185,9157,152190,9128,,,,,,,,,,,,
52186,9131,152191,9127,,,,,,,,,,,,
52187,9106,152192,9203,,,,,,,,,,,,
52188,9107,152193,9153,,,,,,,,,,,,
52189,9156,152194,9152,,,,,,,,,,,,
52190,9156,152195,9127,,,,,,,,,,,,
52191,9156,152196,9125,,,,,,,,,,,,
52192,9181,152197,9102,,,,,,,,,,,,
52193,9181,152198,9152,,,,,,,,,,,,
52194,9079,152199,9127,,,,,,,,,,,,
52195,9156,152200,9153,,,,,,,,,,,,
52196,9157,152201,9152,,,,,,,,,,,,
52197,9106,152202,9127,,,,,,,,,,,,
52198,9080,152203,9152,,,,,,,,,,,,
52199,9157,152204,9153,,,,,,,,,,,,
52200,9107,152205,9127,,,,,,,,,,,,
52201,9132,152206,9127,,,,,,,,,,,,
52202,9132,152207,9127,,,,,,,,,,,,
52203,9106,152208,9152,,,,,,,,,,,,
52204,9105,152209,9126,,,,,,,,,,,,
52205,9105,152210,9127,,,,,,,,,,,,
52206,9131,152211,9099,,,,,,,,,,,,
52207,9131,152212,9127,,,,,,,,,,,,
52208,9156,152213,9125,,,,,,,,,,,,
52209,9131,152214,9128,,,,,,,,,,,,
52210,9106,152215,9152,,,,,,,,,,,,
52211,9131,152216,9100,,,,,,,,,,,,
52212,9131,152217,9152,,,,,,,,,,,,
52213,9131,152218,9100,,,,,,,,,,,,
52214,9156,152219,9152,,,,,,,,,,,,
52215,9080,152220,9175,,,,,,,,,,,,
52216,9105,152221,9152,,,,,,,,,,,,
52217,9130,152222,9152,,,,,,,,,,,,
52218,9156,152223,6609,,,,,,,,,,,,
52219,9106,152224,9152,,,,,,,,,,,,
52220,9156,152225,6533,,,,,,,,,,,,
52221,9131,152226,9077,,,,,,,,,,,,
52222,9106,152227,6507,,,,,,,,,,,,
52223,9107,152228,9229,,,,,,,,,,,,
52224,9156,152229,6413,,,,,,,,,,,,
52225,9107,152230,9150,,,,,,,,,,,,
52226,9106,152231,6638,,,,,,,,,,,,
52227,9156,152232,9022,,,,,,,,,,,,
52228,9080,152233,6844,,,,,,,,,,,,
52229,9182,152234,8850,,,,,,,,,,,,
52230,9106,152235,6988,,,,,,,,,,,,
52231,9131,152236,8799,,,,,,,,,,,,
52232,9181,152237,9127,,,,,,,,,,,,
52233,9131,152238,9153,,,,,,,,,,,,
52234,9081,152239,9152,,,,,,,,,,,,
52235,9131,152240,9126,,,,,,,,,,,,
52236,9156,152241,9152,,,,,,,,,,,,
52237,9131,152242,9178,,,,,,,,,,,,
52238,9156,152243,9203,,,,,,,,,,,,
52239,9131,152244,9203,,,,,,,,,,,,
52240,9106,152245,9126,,,,,,,,,,,,
52241,9081,152246,9128,,,,,,,,,,,,
52242,9106,152247,9102,,,,,,,,,,,,
52243,9106,152248,9128,,,,,,,,,,,,
52244,9106,152249,9127,,,,,,,,,,,,
52245,9131,152250,9127,,,,,,,,,,,,
52246,9132,152251,9128,,,,,,,,,,,,
52247,9106,152252,9127,,,,,,,,,,,,
52248,9106,152253,9128,,,,,,,,,,,,
52249,9106,152254,9128,,,,,,,,,,,,
52250,9106,152255,9178,,,,,,,,,,,,
52251,9181,152256,9100,,,,,,,,,,,,
52252,9081,152257,9152,,,,,,,,,,,,
52253,9181,152258,9101,,,,,,,,,,,,
52254,9081,152259,9153,,,,,,,,,,,,
52255,9131,152260,9152,,,,,,,,,,,,
52256,9107,152261,9127,,,,,,,,,,,,
52257,9107,152262,9177,,,,,,,,,,,,
52258,9156,152263,9127,,,,,,,,,,,,
52259,9132,152264,9128,,,,,,,,,,,,
52260,9131,152265,9177,,,,,,,,,,,,
52261,9106,152266,9152,,,,,,,,,,,,
52262,9106,152267,9202,,,,,,,,,,,,
52263,9131,152268,9177,,,,,,,,,,,,
52264,9131,152269,9125,,,,,,,,,,,,
52265,9131,152270,9152,,,,,,,,,,,,
52266,9156,152271,9125,,,,,,,,,,,,
52267,9181,152272,9153,,,,,,,,,,,,
52268,9181,152273,9152,,,,,,,,,,,,
52269,9181,152274,9100,,,,,,,,,,,,
52270,9156,152275,9177,,,,,,,,,,,,
52271,9112,152276,9125,,,,,,,,,,,,
52272,9106,152277,9202,,,,,,,,,,,,
52273,9131,152278,9125,,,,,,,,,,,,
52274,9181,152279,9177,,,,,,,,,,,,
52275,9155,152280,9128,,,,,,,,,,,,
52276,9107,152281,9177,,,,,,,,,,,,
52277,9106,152282,9128,,,,,,,,,,,,
52278,9131,152283,9177,,,,,,,,,,,,
52279,9156,152284,9151,,,,,,,,,,,,
52280,9156,152285,9099,,,,,,,,,,,,
52281,9131,152286,9102,,,,,,,,,,,,
52282,9181,152287,9127,,,,,,,,,,,,
52283,9181,152288,9100,,,,,,,,,,,,
52284,9156,152289,9127,,,,,,,,,,,,
52285,9181,152290,9127,,,,,,,,,,,,
52286,9106,152291,9126,,,,,,,,,,,,
52287,9106,152292,9127,,,,,,,,,,,,
52288,9131,152293,9126,,,,,,,,,,,,
52289,9131,152294,9127,,,,,,,,,,,,
52290,9106,152295,9100,,,,,,,,,,,,
52291,9081,152296,9127,,,,,,,,,,,,
52292,9107,152297,9153,,,,,,,,,,,,
52293,9156,152298,9152,,,,,,,,,,,,
52294,9106,152299,9152,,,,,,,,,,,,
52295,9106,152300,9128,,,,,,,,,,,,
52296,9082,152301,9127,,,,,,,,,,,,
52297,9131,152302,9176,,,,,,,,,,,,
52298,9131,152303,9127,,,,,,,,,,,,
52299,9082,152304,9128,,,,,,,,,,,,
52300,9106,152305,9102,,,,,,,,,,,,
52301,9105,152306,9127,,,,,,,,,,,,
52302,9079,152307,9152,,,,,,,,,,,,
52303,9107,152308,9152,,,,,,,,,,,,
52304,9106,152309,9151,,,,,,,,,,,,
52305,9206,152310,9127,,,,,,,,,,,,
52306,9181,152311,9153,,,,,,,,,,,,
52307,9105,152312,9152,,,,,,,,,,,,
52308,9156,152313,9100,,,,,,,,,,,,
52309,9081,152314,9177,,,,,,,,,,,,
52310,9081,152315,9127,,,,,,,,,,,,
52311,9106,152316,9125,,,,,,,,,,,,
52312,9156,152317,9153,,,,,,,,,,,,
52313,9156,152318,9153,,,,,,,,,,,,
52314,9131,152319,9152,,,,,,,,,,,,
52315,9155,152320,9152,,,,,,,,,,,,
52316,9106,152321,9177,,,,,,,,,,,,
52317,9105,152322,9202,,,,,,,,,,,,
52318,9130,152323,9125,,,,,,,,,,,,
52319,9081,152324,9127,,,,,,,,,,,,
52320,9081,152325,9153,,,,,,,,,,,,
52321,9079,152326,9178,,,,,,,,,,,,
52322,9180,152327,9130,,,,,,,,,,,,
52323,9156,152328,9177,,,,,,,,,,,,
52324,9131,152329,9177,,,,,,,,,,,,
52325,9106,152330,9152,,,,,,,,,,,,
52326,9130,152331,9127,,,,,,,,,,,,
52327,9106,152332,9152,,,,,,,,,,,,
52328,9156,152333,9127,,,,,,,,,,,,
52329,9155,152334,9128,,,,,,,,,,,,
52330,9155,152335,9152,,,,,,,,,,,,
52331,9105,152336,9127,,,,,,,,,,,,
52332,9181,152337,9127,,,,,,,,,,,,
52333,9130,152338,9128,,,,,,,,,,,,
52334,9156,152339,9127,,,,,,,,,,,,
52335,9155,152340,9128,,,,,,,,,,,,
52336,9131,152341,9128,,,,,,,,,,,,
52337,9131,152342,9152,,,,,,,,,,,,
52338,9131,152343,9153,,,,,,,,,,,,
52339,9106,152344,9153,,,,,,,,,,,,
52340,9130,152345,9128,,,,,,,,,,,,
52341,9106,152346,9128,,,,,,,,,,,,
52342,9106,152347,9129,,,,,,,,,,,,
52343,9078,152348,9153,,,,,,,,,,,,
52344,9079,152349,9176,,,,,,,,,,,,
52345,9156,152350,9128,,,,,,,,,,,,
52346,8270,152351,9229,,,,,,,,,,,,
52347,9133,152352,9128,,,,,,,,,,,,
52348,9130,152353,9127,,,,,,,,,,,,
52349,9180,152354,9179,,,,,,,,,,,,
52350,9156,152355,9128,,,,,,,,,,,,
52351,9155,152356,9152,,,,,,,,,,,,
52352,9105,152357,9128,,,,,,,,,,,,
52353,9156,152358,9204,,,,,,,,,,,,
52354,9155,152359,9127,,,,,,,,,,,,
52355,9155,152360,9127,,,,,,,,,,,,
52356,9079,152361,9128,,,,,,,,,,,,
52357,9156,152362,9128,,,,,,,,,,,,
52358,9079,152363,9152,,,,,,,,,,,,
52359,9106,152364,9229,,,,,,,,,,,,
52360,9156,152365,9152,,,,,,,,,,,,
52361,9155,152366,9153,,,,,,,,,,,,
52362,9130,152367,9152,,,,,,,,,,,,
52363,9181,152368,9152,,,,,,,,,,,,
52364,9180,152369,9152,,,,,,,,,,,,
52365,9105,152370,9127,,,,,,,,,,,,
52366,9081,152371,9127,,,,,,,,,,,,
52367,9156,152372,9124,,,,,,,,,,,,
52368,9079,152373,9127,,,,,,,,,,,,
52369,9156,152374,9127,,,,,,,,,,,,
52370,9156,152375,9151,,,,,,,,,,,,
52371,9155,152376,9150,,,,,,,,,,,,
52372,9180,152377,9151,,,,,,,,,,,,
52373,9078,152378,9152,,,,,,,,,,,,
52374,9181,152379,9176,,,,,,,,,,,,
52375,9180,152380,9177,,,,,,,,,,,,
52376,9155,152381,9098,,,,,,,,,,,,
52377,9130,152382,9127,,,,,,,,,,,,
52378,9149,152383,9133,,,,,,,,,,,,
52379,9130,152384,9151,,,,,,,,,,,,
52380,9156,152385,9125,,,,,,,,,,,,
52381,9079,152386,9100,,,,,,,,,,,,
52382,9105,152387,9153,,,,,,,,,,,,
52383,9112,152388,9099,,,,,,,,,,,,
52384,9155,152389,9203,,,,,,,,,,,,
52385,9155,152390,9102,,,,,,,,,,,,
52386,9105,152391,9151,,,,,,,,,,,,
52387,9130,152392,9127,,,,,,,,,,,,
52388,9130,152393,9176,,,,,,,,,,,,
52389,9180,152394,9127,,,,,,,,,,,,
52390,9081,152395,9153,,,,,,,,,,,,
52391,9105,152396,9101,,,,,,,,,,,,
52392,9130,152397,9152,,,,,,,,,,,,
52393,9155,152398,9126,,,,,,,,,,,,
52394,9156,152399,9228,,,,,,,,,,,,
52395,9180,152400,9150,,,,,,,,,,,,
52396,9078,152401,9229,,,,,,,,,,,,
52397,9155,152402,9127,,,,,,,,,,,,
52398,9130,152403,9203,,,,,,,,,,,,
52399,9079,152404,9126,,,,,,,,,,,,
52400,9131,152405,9128,,,,,,,,,,,,
52401,9130,152406,9127,,,,,,,,,,,,
52402,9180,152407,9202,,,,,,,,,,,,
52403,9155,152408,9177,,,,,,,,,,,,
52404,9155,152409,9152,,,,,,,,,,,,
52405,9081,152410,9127,,,,,,,,,,,,
52406,9081,152411,9203,,,,,,,,,,,,
52407,9155,152412,9127,,,,,,,,,,,,
52408,9104,152413,9127,,,,,,,,,,,,
52409,9104,152414,9151,,,,,,,,,,,,
52410,9130,152415,9151,,,,,,,,,,,,
52411,9205,152416,9151,,,,,,,,,,,,
52412,9130,152417,9177,,,,,,,,,,,,
52413,9079,152418,9100,,,,,,,,,,,,
52414,9180,152419,9152,,,,,,,,,,,,
52415,9105,152420,9152,,,,,,,,,,,,
52416,9106,152421,9202,,,,,,,,,,,,
52417,9079,152422,9177,,,,,,,,,,,,
52418,9180,152423,9203,,,,,,,,,,,,
52419,9180,152424,9177,,,,,,,,,,,,
52420,9155,152425,9202,,,,,,,,,,,,
52421,9154,152426,9127,,,,,,,,,,,,
52422,9155,152427,9177,,,,,,,,,,,,
52423,9155,152428,9152,,,,,,,,,,,,
52424,9105,152429,9153,,,,,,,,,,,,
52425,9105,152430,9178,,,,,,,,,,,,
52426,9130,152431,9147,,,,,,,,,,,,
52427,9105,152432,9127,,,,,,,,,,,,
52428,9155,152433,9127,,,,,,,,,,,,
52429,9131,152434,9127,,,,,,,,,,,,
52430,9155,152435,9127,,,,,,,,,,,,
52431,9079,152436,9128,,,,,,,,,,,,
52432,9131,152437,9126,,,,,,,,,,,,
52433,9156,152438,9127,,,,,,,,,,,,
52434,9174,152439,9177,,,,,,,,,,,,
52435,9105,152440,9203,,,,,,,,,,,,
52436,9155,152441,9125,,,,,,,,,,,,
52437,9180,152442,9202,,,,,,,,,,,,
52438,9155,152443,9101,,,,,,,,,,,,
52439,9079,152444,9127,,,,,,,,,,,,
52440,9156,152445,9177,,,,,,,,,,,,
52441,9105,152446,9177,,,,,,,,,,,,
52442,9180,152447,9202,,,,,,,,,,,,
52443,9155,152448,9125,,,,,,,,,,,,
52444,9155,152449,9177,,,,,,,,,,,,
52445,9104,152450,9124,,,,,,,,,,,,
52446,9130,152451,9177,,,,,,,,,,,,
52447,9181,152452,9125,,,,,,,,,,,,
52448,9155,152453,9177,,,,,,,,,,,,
52449,9079,152454,9176,,,,,,,,,,,,
52450,9180,152455,9176,,,,,,,,,,,,
52451,9155,152456,9152,,,,,,,,,,,,
52452,9130,152457,9124,,,,,,,,,,,,
52453,9149,152458,9153,,,,,,,,,,,,
52454,9180,152459,9176,,,,,,,,,,,,
52455,9181,152460,9202,,,,,,,,,,,,
52456,9080,152461,9126,,,,,,,,,,,,
52457,9081,152462,9126,,,,,,,,,,,,
52458,9130,152463,9177,,,,,,,,,,,,
52459,9130,152464,9124,,,,,,,,,,,,
52460,9155,152465,9127,,,,,,,,,,,,
52461,9079,152466,9227,,,,,,,,,,,,
52462,9078,152467,9127,,,,,,,,,,,,
52463,9111,152468,9128,,,,,,,,,,,,
52464,9205,152469,9203,,,,,,,,,,,,
52465,9105,152470,9151,,,,,,,,,,,,
52466,9155,152471,9152,,,,,,,,,,,,
52467,9130,152472,9152,,,,,,,,,,,,
52468,9130,152473,9152,,,,,,,,,,,,
52469,9131,152474,9203,,,,,,,,,,,,
52470,9079,152475,9150,,,,,,,,,,,,
52471,9155,152476,9126,,,,,,,,,,,,
52472,9155,152477,9152,,,,,,,,,,,,
52473,9130,152478,9152,,,,,,,,,,,,
52474,9081,152479,9127,,,,,,,,,,,,
52475,9105,152480,9127,,,,,,,,,,,,
52476,9130,152481,9127,,,,,,,,,,,,
52477,9105,152482,9203,,,,,,,,,,,,
52478,9180,152483,9126,,,,,,,,,,,,
52479,9104,152484,9127,,,,,,,,,,,,
52480,9079,152485,9128,,,,,,,,,,,,
52481,9106,152486,9127,,,,,,,,,,,,
52482,9180,152487,9203,,,,,,,,,,,,
52483,9179,152488,9127,,,,,,,,,,,,
52484,9180,152489,9151,,,,,,,,,,,,
52485,9155,152490,9100,,,,,,,,,,,,
52486,9154,152491,9132,,,,,,,,,,,,
52487,9130,152492,9176,,,,,,,,,,,,
52488,9155,152493,9153,,,,,,,,,,,,
52489,9130,152494,9177,,,,,,,,,,,,
52490,9130,152495,9127,,,,,,,,,,,,
52491,9180,152496,9152,,,,,,,,,,,,
52492,9155,152497,9100,,,,,,,,,,,,
52493,9105,152498,9177,,,,,,,,,,,,
52494,9105,152499,9126,,,,,,,,,,,,
52495,9079,152500,9127,,,,,,,,,,,,
52496,9180,152501,9151,,,,,,,,,,,,
52497,9155,152502,9127,,,,,,,,,,,,
52498,9155,152503,9126,,,,,,,,,,,,
52499,9079,152504,9127,,,,,,,,,,,,
52500,9130,152505,9127,,,,,,,,,,,,
52501,9130,152506,9175,,,,,,,,,,,,
52502,9155,152507,9126,,,,,,,,,,,,
52503,9079,152508,9150,,,,,,,,,,,,
52504,9079,152509,9126,,,,,,,,,,,,
52505,9155,152510,9151,,,,,,,,,,,,
52506,9079,152511,9126,,,,,,,,,,,,
52507,9155,152512,9152,,,,,,,,,,,,
52508,9179,152513,9151,,,,,,,,,,,,
52509,9180,152514,9151,,,,,,,,,,,,
52510,9155,152515,9151,,,,,,,,,,,,
52511,9180,152516,9126,,,,,,,,,,,,
52512,9155,152517,9126,,,,,,,,,,,,
52513,9130,152518,9151,,,,,,,,,,,,
52514,9180,152519,9228,,,,,,,,,,,,
52515,9205,152520,9151,,,,,,,,,,,,
52516,9180,152521,9227,,,,,,,,,,,,
52517,9180,152522,9151,,,,,,,,,,,,
52518,9180,152523,9126,,,,,,,,,,,,
52519,9155,152524,9151,,,,,,,,,,,,
52520,9155,152525,9152,,,,,,,,,,,,
52521,9155,152526,9152,,,,,,,,,,,,
52522,9155,152527,9152,,,,,,,,,,,,
52523,9105,152528,9152,,,,,,,,,,,,
52524,9155,152529,9124,,,,,,,,,,,,
52525,9130,152530,9128,,,,,,,,,,,,
52526,9155,152531,9177,,,,,,,,,,,,
52527,9155,152532,9152,,,,,,,,,,,,
52528,9155,152533,9151,,,,,,,,,,,,
52529,9078,152534,9152,,,,,,,,,,,,
52530,9130,152535,9152,,,,,,,,,,,,
52531,9154,152536,9176,,,,,,,,,,,,
52532,9105,152537,9127,,,,,,,,,,,,
52533,9180,152538,9150,,,,,,,,,,,,
52534,9077,152539,9228,,,,,,,,,,,,
52535,9180,152540,9124,,,,,,,,,,,,
52536,9179,152541,9152,,,,,,,,,,,,
52537,9180,152542,9176,,,,,,,,,,,,
52538,9154,152543,9125,,,,,,,,,,,,
52539,9079,152544,9152,,,,,,,,,,,,
52540,9104,152545,9176,,,,,,,,,,,,
52541,9079,152546,9151,,,,,,,,,,,,
52542,9130,152547,9201,,,,,,,,,,,,
52543,9155,152548,9202,,,,,,,,,,,,
52544,9079,152549,9176,,,,,,,,,,,,
52545,9179,152550,9125,,,,,,,,,,,,
52546,9179,152551,9125,,,,,,,,,,,,
52547,9105,152552,9126,,,,,,,,,,,,
52548,9080,152553,9125,,,,,,,,,,,,
52549,9105,152554,9125,,,,,,,,,,,,
52550,9078,152555,9202,,,,,,,,,,,,
52551,9155,152556,9124,,,,,,,,,,,,
52552,9078,152557,9227,,,,,,,,,,,,
52553,9155,152558,9125,,,,,,,,,,,,
52554,9130,152559,9202,,,,,,,,,,,,
52555,9179,152560,9125,,,,,,,,,,,,
52556,9103,152561,9177,,,,,,,,,,,,
52557,9130,152562,9126,,,,,,,,,,,,
52558,9155,152563,9125,,,,,,,,,,,,
52559,9155,152564,9227,,,,,,,,,,,,
52560,9129,152565,9125,,,,,,,,,,,,
52561,9129,152566,9203,,,,,,,,,,,,
52562,9130,152567,9201,,,,,,,,,,,,
52563,9154,152568,9126,,,,,,,,,,,,
52564,9180,152569,9177,,,,,,,,,,,,
52565,9079,152570,9177,,,,,,,,,,,,
52566,9179,152571,9177,,,,,,,,,,,,
52567,9154,152572,9176,,,,,,,,,,,,
52568,9078,152573,9152,,,,,,,,,,,,
52569,9105,152574,9124,,,,,,,,,,,,
52570,9105,152575,9127,,,,,,,,,,,,
52571,9130,152576,9201,,,,,,,,,,,,
52572,9155,152577,9152,,,,,,,,,,,,
52573,9179,152578,9177,,,,,,,,,,,,
52574,9155,152579,9176,,,,,,,,,,,,
52575,9154,152580,9176,,,,,,,,,,,,
52576,9110,152581,9202,,,,,,,,,,,,
52577,9078,152582,9152,,,,,,,,,,,,
52578,9154,152583,9124,,,,,,,,,,,,
52579,9180,152584,9202,,,,,,,,,,,,
52580,9078,152585,9124,,,,,,,,,,,,
52581,9129,152586,9152,,,,,,,,,,,,
52582,9155,152587,9124,,,,,,,,,,,,
52583,9155,152588,9177,,,,,,,,,,,,
52584,9079,152589,9124,,,,,,,,,,,,
52585,9129,152590,9124,,,,,,,,,,,,
52586,9154,152591,9177,,,,,,,,,,,,
52587,9155,152592,9201,,,,,,,,,,,,
52588,9154,152593,9152,,,,,,,,,,,,
52589,9155,152594,9202,,,,,,,,,,,,
52590,9103,152595,9125,,,,,,,,,,,,
52591,9105,152596,9226,,,,,,,,,,,,
52592,9179,152597,9125,,,,,,,,,,,,
52593,9205,152598,9177,,,,,,,,,,,,
