index,[2023-01-11 12:57:44.253] Capture Start,index,[2023-01-11 12:57:44.253] Capture Start
61395,2822,161400,2701
61396,2845,161401,2700
61397,2822,161402,2675
61398,2821,161403,2675
61399,2822,161404,2682
61400,2822,161405,2682
61401,2828,161406,2630
61402,2803,161407,2701
61403,2822,161408,2725
61404,2822,161409,2701
61405,2822,161410,2700
61406,2846,161411,2701
61407,2822,161412,2700
61408,2822,161413,2732
61409,2822,161414,2707
61410,2827,161415,2732
61411,2828,161416,2725
61412,2797,161417,2701
61413,2822,161418,2701
61414,2822,161419,2700
61415,2846,161420,2700
61416,2846,161421,2700
61417,2822,161422,2706
61418,2846,161423,2707
61419,2852,161424,2682
61420,2827,161425,2676
61421,2822,161426,2675
61422,2821,161427,2675
61423,2846,161428,2701
61424,2822,161429,2700
61425,2845,161430,2701
61426,2845,161431,2707
61427,2822,161432,2707
61428,2852,161433,2706
61429,2852,161434,2701
61430,2821,161435,2701
61431,2846,161436,2701
61432,2822,161437,2725
61433,2822,161438,2725
61434,2846,161439,2725
61435,2822,161440,2732
61436,2822,161441,2731
61437,2852,161442,2731
61438,2828,161443,2701
61439,2846,161444,2700
61440,2870,161445,2701
61441,2845,161446,2726
61442,2822,161447,2725
61443,2846,161448,2700
61444,2822,161449,2703
61445,2822,161450,2706
61446,2828,161451,2682
61447,2852,161452,2630
61448,2822,161453,2700
61449,2846,161454,2700
61450,2822,161455,2700
61451,2821,161456,2700
61452,2846,161457,2700
61453,2846,161458,2700
61454,2822,161459,2706
61455,2828,161460,2682
61456,2852,161461,2706
61457,2845,161462,2700
61458,2846,161463,2700
61459,2821,161464,2700
61460,2822,161465,2701
61461,2822,161466,2676
61462,2846,161467,2700
61463,2845,161468,2706
61464,2846,161469,2682
61465,2852,161470,2654
61466,2845,161471,2725
61467,2822,161472,2700
61468,2822,161473,2700
61469,2821,161474,2700
61470,2870,161475,2701
61471,2822,161476,2700
61472,2846,161477,2706
61473,2870,161478,2707
61474,2879,161479,2706
61475,2827,161480,2700
61476,2821,161481,2700
61477,2870,161482,2700
61478,2846,161483,2700
61479,2822,161484,2649
61480,2846,161485,2648
61481,2846,161486,2731
61482,2846,161487,2707
61483,2852,161488,2732
61484,2804,161489,2725
61485,2797,161490,2725
61486,2846,161491,2725
61487,2846,161492,2700
61488,2846,161493,2725
61489,2846,161494,2725
61490,2846,161495,2707
61491,2822,161496,2731
61492,2852,161497,2707
61493,2852,161498,2725
61494,2822,161499,2701
61495,2822,161500,2701
61496,2845,161501,2725
61497,2846,161502,2725
61498,2846,161503,2725
61499,2846,161504,2731
61500,2870,161505,2707
61501,2851,161506,2731
61502,2852,161507,2655
61503,2846,161508,2725
61504,2822,161509,2701
61505,2822,161510,2700
61506,2822,161511,2725
61507,2822,161512,2725
61508,2846,161513,2729
61509,2846,161514,2732
61510,2852,161515,2630
61511,2852,161516,2629
61512,2822,161517,2726
61513,2845,161518,2624
61514,2870,161519,2726
61515,2846,161520,2648
61516,2846,161521,2701
61517,2846,161522,2726
61518,2846,161523,2706
61519,2828,161524,2682
61520,2852,161525,2654
61521,2846,161526,2700
61522,2846,161527,2648
61523,2822,161528,2726
61524,2822,161529,2725
61525,2822,161530,2725
61526,2846,161531,2700
61527,2846,161532,2707
61528,2845,161533,2630
61529,2852,161534,2629
61530,2821,161535,2700
61531,2822,161536,2700
61532,2846,161537,2700
61533,2821,161538,2700
61534,2822,161539,2700
61535,2822,161540,2701
61536,2821,161541,2706
61537,2870,161542,2707
61538,2852,161543,2654
61539,2845,161544,2701
61540,2845,161545,2725
61541,2822,161546,2725
61542,2822,161547,2700
61543,2822,161548,2701
61544,2821,161549,2701
61545,2846,161550,2707
61546,2846,161551,2707
61547,2852,161552,2706
61548,2827,161553,2725
61549,2822,161554,2725
61550,2846,161555,2700
61551,2822,161556,2700
61552,2822,161557,2700
61553,2822,161558,2700
61554,2846,161559,2706
61555,2846,161560,2707
61556,2828,161561,2706
61557,2828,161562,2701
61558,2846,161563,2700
61559,2822,161564,2700
61560,2822,161565,2700
61561,2822,161566,2701
61562,2822,161567,2725
61563,2822,161568,2707
61564,2821,161569,2707
61565,2828,161570,2707
61566,2828,161571,2700
61567,2821,161572,2700
61568,2821,161573,2700
61569,2821,161574,2700
61570,2822,161575,2700
61571,2822,161576,2725
61572,2822,161577,2703
61573,2821,161578,2655
61574,2828,161579,2629
61575,2828,161580,2630
61576,2822,161581,2700
61577,2822,161582,2701
61578,2822,161583,2701
61579,2822,161584,2700
61580,2821,161585,2700
61581,2822,161586,2700
61582,2822,161587,2707
61583,2828,161588,2629
61584,2828,161589,2706
61585,2822,161590,2700
61586,2821,161591,2700
61587,2822,161592,2675
61588,2822,161593,2675
61589,2822,161594,2675
61590,2821,161595,2700
61591,2822,161596,2707
61592,2821,161597,2630
61593,2828,161598,2706
61594,2803,161599,2700
61595,2797,161600,2675
61596,2822,161601,2701
61597,2821,161602,2701
61598,2822,161603,2700
61599,2822,161604,2701
61600,2822,161605,2707
61601,2822,161606,2706
61602,2828,161607,2706
61603,2803,161608,2700
61604,2797,161609,2700
61605,2822,161610,2700
61606,2821,161611,2648
61607,2846,161612,2701
61608,2821,161613,2675
61609,2821,161614,2681
61610,2822,161615,2707
61611,2828,161616,2707
61612,2803,161617,2700
61613,2797,161618,2700
61614,2846,161619,2700
61615,2873,161620,2700
61616,2845,161621,2701
61617,2821,161622,2701
61618,2821,161623,2707
61619,2822,161624,2707
61620,2851,161625,2707
61621,2828,161626,2700
61622,2821,161627,2700
61623,2822,161628,2701
61624,2822,161629,2701
61625,2821,161630,2700
61626,2821,161631,2701
61627,2822,161632,2706
61628,2821,161633,2630
61629,2828,161634,2630
61630,2828,161635,2701
61631,2822,161636,2676
61632,2822,161637,2700
61633,2821,161638,2676
61634,2822,161639,2701
61635,2822,161640,2701
61636,2822,161641,2704
61637,2822,161642,2706
61638,2828,161643,2630
61639,2828,161644,2629
61640,2822,161645,2700
61641,2821,161646,2701
61642,2821,161647,2701
61643,2821,161648,2701
61644,2821,161649,2700
61645,2821,161650,2701
61646,2822,161651,2706
61647,2827,161652,2630
61648,2828,161653,2630
61649,2822,161654,2701
61650,2821,161655,2701
61651,2822,161656,2624
61652,2822,161657,2701
61653,2822,161658,2701
61654,2822,161659,2700
61655,2822,161660,2707
61656,2821,161661,2629
61657,2828,161662,2629
61658,2804,161663,2701
61659,2797,161664,2700
61660,2822,161665,2701
61661,2822,161666,2701
61662,2822,161667,2700
61663,2822,161668,2700
61664,2822,161669,2707
61665,2821,161670,2707
61666,2828,161671,2707
61667,2803,161672,2701
61668,2797,161673,2700
61669,2822,161674,2701
61670,2821,161675,2701
61671,2822,161676,2700
61672,2822,161677,2701
61673,2821,161678,2707
61674,2821,161679,2706
61675,2828,161680,2707
61676,2803,161681,2701
61677,2797,161682,2726
61678,2822,161683,2701
61679,2822,161684,2701
61680,2822,161685,2701
61681,2822,161686,2701
61682,2822,161687,2706
61683,2822,161688,2707
61684,2828,161689,2707
61685,2828,161690,2700
61686,2822,161691,2700
61687,2821,161692,2701
61688,2821,161693,2700
61689,2822,161694,2676
61690,2821,161695,2700
61691,2821,161696,2681
61692,2822,161697,2682
61693,2828,161698,2706
61694,2827,161699,2700
61695,2822,161700,2701
61696,2822,161701,2700
61697,2821,161702,2701
61698,2822,161703,2701
61699,2821,161704,2700
61700,2846,161705,2704
61701,2822,161706,2706
61702,2828,161707,2706
61703,2828,161708,2654
61704,2822,161709,2701
61705,2822,161710,2701
61706,2822,161711,2701
61707,2822,161712,2700
61708,2821,161713,2701
61709,2822,161714,2700
61710,2822,161715,2731
61711,2828,161716,2682
61712,2828,161717,2706
61713,2822,161718,2725
61714,2822,161719,2700
61715,2822,161720,2700
61716,2822,161721,2725
61717,2822,161722,2725
61718,2822,161723,2701
61719,2821,161724,2731
61720,2821,161725,2630
61721,2827,161726,2655
61722,2803,161727,2725
61723,2798,161728,2725
61724,2822,161729,2700
61725,2822,161730,2725
61726,2822,161731,2725
61727,2821,161732,2726
61728,2822,161733,2655
61729,2846,161734,2732
61730,2828,161735,2707
61731,2803,161736,2700
61732,2822,161737,2700
61733,2822,161738,2700
61734,2822,161739,2725
61735,2822,161740,2726
61736,2822,161741,2725
61737,2821,161742,2707
61738,2822,161743,2707
61739,2828,161744,2731
61740,2803,161745,2655
61741,2822,161746,2725
61742,2822,161747,2700
61743,2822,161748,2700
61744,2821,161749,2700
61745,2822,161750,2725
61746,2822,161751,2732
61747,2822,161752,2731
61748,2828,161753,2706
61749,2828,161754,2654
61750,2821,161755,2725
61751,2822,161756,2725
61752,2821,161757,2725
61753,2822,161758,2700
61754,2822,161759,2725
61755,2822,161760,2655
61756,2822,161761,2731
61757,2828,161762,2731
61758,2828,161763,2726
61759,2821,161764,2725
61760,2821,161765,2649
61761,2822,161766,2725
61762,2822,161767,2648
61763,2822,161768,2725
61764,2822,161769,2704
61765,2821,161770,2731
61766,2827,161771,2706
61767,2827,161772,2724
61768,2822,161773,2700
61769,2822,161774,2700
61770,2822,161775,2700
61771,2822,161776,2700
61772,2822,161777,2700
61773,2822,161778,2700
61774,2845,161779,2706
61775,2851,161780,2707
61776,2851,161781,2630
61777,2846,161782,2726
61778,2846,161783,2725
61779,2845,161784,2673
61780,2845,161785,2725
61781,2845,161786,2725
61782,2845,161787,2725
61783,2870,161788,2654
61784,2845,161789,2630
61785,2875,161790,2630
61786,2845,161791,2725
61787,2821,161792,2725
61788,2869,161793,2725
61789,2873,161794,2700
61790,2873,161795,2725
61791,2845,161796,2725
61792,2845,161797,2707
61793,2869,161798,2707
61794,2875,161799,2706
61795,2845,161800,2700
61796,2869,161801,2701
61797,2821,161802,2726
61798,2822,161803,2700
61799,2822,161804,2725
61800,2821,161805,2701
61801,2822,161806,2731
61802,2821,161807,2731
61803,2828,161808,2731
61804,2803,161809,2700
61805,2822,161810,2725
61806,2821,161811,2700
61807,2822,161812,2725
61808,2821,161813,2724
61809,2822,161814,2725
61810,2846,161815,2731
61811,2821,161816,2731
61812,2828,161817,2706
61813,2828,161818,2725
61814,2845,161819,2725
61815,2822,161820,2725
61816,2821,161821,2649
61817,2821,161822,2725
61818,2822,161823,2725
61819,2822,161824,2731
61820,2822,161825,2655
61821,2828,161826,2630
61822,2827,161827,2654
61823,2821,161828,2649
61824,2822,161829,2648
61825,2822,161830,2725
61826,2822,161831,2725
61827,2822,161832,2725
61828,2821,161833,2704
61829,2821,161834,2731
61830,2828,161835,2706
61831,2828,161836,2706
61832,2821,161837,2700
61833,2821,161838,2700
61834,2821,161839,2701
61835,2821,161840,2701
61836,2822,161841,2700
61837,2846,161842,2700
61838,2845,161843,2707
61839,2828,161844,2682
61840,2828,161845,2706
61841,2822,161846,2675
61842,2846,161847,2700
61843,2821,161848,2700
61844,2821,161849,2700
61845,2821,161850,2700
61846,2822,161851,2700
61847,2821,161852,2682
61848,2821,161853,2630
61849,2851,161854,2654
61850,2803,161855,2725
61851,2821,161856,2701
61852,2822,161857,2675
61853,2822,161858,2700
61854,2821,161859,2701
61855,2822,161860,2700
61856,2821,161861,2707
61857,2822,161862,2707
61858,2828,161863,2707
61859,2803,161864,2700
61860,2821,161865,2701
61861,2821,161866,2725
61862,2821,161867,2700
61863,2822,161868,2725
61864,2822,161869,2648
61865,2821,161870,2655
61866,2846,161871,2655
61867,2852,161872,2707
61868,2803,161873,2701
61869,2822,161874,2725
61870,2822,161875,2725
61871,2845,161876,2725
61872,2822,161877,2648
61873,2821,161878,2726
61874,2822,161879,2731
61875,2846,161880,2655
61876,2851,161881,2706
61877,2875,161882,2725
61878,2846,161883,2701
61879,2869,161884,2726
61880,2873,161885,2701
61881,2822,161886,2648
61882,2821,161887,2649
61883,2821,161888,2655
61884,2822,161889,2731
61885,2828,161890,2732
61886,2828,161891,2725
61887,2822,161892,2700
61888,2821,161893,2725
61889,2822,161894,2701
61890,2822,161895,2700
61891,2822,161896,2725
61892,2822,161897,2704
61893,2821,161898,2706
61894,2827,161899,2629
61895,2828,161900,2654
61896,2821,161901,2725
61897,2822,161902,2701
61898,2845,161903,2700
61899,2821,161904,2701
61900,2822,161905,2725
61901,2845,161906,2701
61902,2870,161907,2706
61903,2875,161908,2629
61904,2851,161909,2630
61905,2845,161910,2725
61906,2870,161911,2725
61907,2845,161912,2725
61908,2845,161913,2700
61909,2845,161914,2700
61910,2869,161915,2700
61911,2869,161916,2706
61912,2869,161917,2706
61913,2827,161918,2630
61914,2822,161919,2725
61915,2797,161920,2700
61916,2822,161921,2675
61917,2821,161922,2700
61918,2822,161923,2725
61919,2821,161924,2725
61920,2821,161925,2731
61921,2821,161926,2731
61922,2827,161927,2731
61923,2803,161928,2725
61924,2798,161929,2725
61925,2822,161930,2726
61926,2821,161931,2725
61927,2821,161932,2725
61928,2822,161933,2700
61929,2821,161934,2706
61930,2822,161935,2731
61931,2828,161936,2731
61932,2803,161937,2654
61933,2797,161938,2725
61934,2798,161939,2725
61935,2822,161940,2725
61936,2822,161941,2725
61937,2822,161942,2648
61938,2822,161943,2731
61939,2821,161944,2731
61940,2828,161945,2731
61941,2828,161946,2725
61942,2822,161947,2725
61943,2821,161948,2725
61944,2822,161949,2725
61945,2822,161950,2725
61946,2822,161951,2725
61947,2822,161952,2731
61948,2822,161953,2731
61949,2828,161954,2731
61950,2827,161955,2725
61951,2822,161956,2725
61952,2821,161957,2725
61953,2822,161958,2725
61954,2822,161959,2725
61955,2821,161960,2725
61956,2822,161961,2728
61957,2822,161962,2731
61958,2827,161963,2629
61959,2827,161964,2629
61960,2822,161965,2725
61961,2821,161966,2725
61962,2821,161967,2700
61963,2821,161968,2700
61964,2821,161969,2700
61965,2822,161970,2725
61966,2821,161971,2706
61967,2827,161972,2629
61968,2827,161973,2629
61969,2821,161974,2724
61970,2821,161975,2725
61971,2821,161976,2725
61972,2821,161977,2648
61973,2821,161978,2725
61974,2821,161979,2648
61975,2822,161980,2654
61976,2822,161981,2629
61977,2828,161982,2629
61978,2803,161983,2648
61979,2821,161984,2725
61980,2821,161985,2725
61981,2845,161986,2725
61982,2821,161987,2725
61983,2821,161988,2648
61984,2822,161989,2730
61985,2822,161990,2731
61986,2827,161991,2731
61987,2803,161992,2725
61988,2797,161993,2725
61989,2821,161994,2648
61990,2822,161995,2648
61991,2822,161996,2648
61992,2822,161997,2648
61993,2822,161998,2654
61994,2822,161999,2654
61995,2828,162000,2654
61996,2803,162001,2630
61997,2797,162002,2725
61998,2822,162003,2700
61999,2822,162004,2725
62000,2822,162005,2725
62001,2822,162006,2725
62002,2820,162007,2654
62003,2822,162008,2731
62004,2828,162009,2706
62005,2828,162010,2725
62006,2821,162011,2648
62007,2822,162012,2648
62008,2821,162013,2725
62009,2821,162014,2648
62010,2822,162015,2648
62011,2821,162016,2654
62012,2822,162017,2706
62013,2828,162018,2731
62014,2828,162019,2654
62015,2822,162020,2624
62016,2822,162021,2648
62017,2822,162022,2648
62018,2821,162023,2725
62019,2822,162024,2648
62020,2822,162025,2627
62021,2822,162026,2654
62022,2828,162027,2605
62023,2828,162028,2629
62024,2822,162029,2725
62025,2822,162030,2648
62026,2822,162031,2648
62027,2822,162032,2725
62028,2822,162033,2648
62029,2822,162034,2725
62030,2822,162035,2731
62031,2828,162036,2629
62032,2828,162037,2629
62033,2822,162038,2724
62034,2822,162039,2647
62035,2822,162040,2724
62036,2845,162041,2724
62037,2821,162042,2700
62038,2822,162043,2725
62039,2822,162044,2654
62040,2822,162045,2629
62041,2827,162046,2629
62042,2803,162047,2625
62043,2821,162048,2624
62044,2822,162049,2648
62045,2821,162050,2623
62046,2822,162051,2623
62047,2822,162052,2724
62048,2822,162053,2629
62049,2821,162054,2654
62050,2827,162055,2653
62051,2803,162056,2648
62052,2821,162057,2623
62053,2821,162058,2648
62054,2822,162059,2647
62055,2821,162060,2648
62056,2822,162061,2700
62057,2822,162062,2706
62058,2822,162063,2653
62059,2828,162064,2653
62060,2803,162065,2725
62061,2822,162066,2648
62062,2822,162067,2623
62063,2846,162068,2725
62064,2846,162069,2623
62065,2846,162070,2648
62066,2822,162071,2629
62067,2822,162072,2629
62068,2828,162073,2630
62069,2828,162074,2630
62070,2822,162075,2623
62071,2822,162076,2624
62072,2821,162077,2648
62073,2846,162078,2648
62074,2822,162079,2648
62075,2822,162080,2654
62076,2822,162081,2629
62077,2852,162082,2629
62078,2828,162083,2629
62079,2821,162084,2623
62080,2846,162085,2648
62081,2822,162086,2624
62082,2822,162087,2647
62083,2822,162088,2623
62084,2822,162089,2627
62085,2822,162090,2730
62086,2828,162091,2605
62087,2828,162092,2629
62088,2821,162093,2724
62089,2822,162094,2623
62090,2822,162095,2724
62091,2822,162096,2700
62092,2822,162097,2623
62093,2821,162098,2700
62094,2822,162099,2706
62095,2827,162100,2628
62096,2852,162101,2629
62097,2821,162102,2699
62098,2822,162103,2700
62099,2821,162104,2700
62100,2822,162105,2699
62101,2821,162106,2648
62102,2822,162107,2623
62103,2822,162108,2629
62104,2821,162109,2605
62105,2827,162110,2630
62106,2821,162111,2626
62107,2821,162112,2623
62108,2821,162113,2624
62109,2846,162114,2623
62110,2846,162115,2623
62111,2821,162116,2623
62112,2822,162117,2629
62113,2822,162118,2629
62114,2828,162119,2629
62115,2803,162120,2629
62116,2821,162121,2648
62117,2821,162122,2623
62118,2846,162123,2623
62119,2822,162124,2624
62120,2822,162125,2624
62121,2822,162126,2630
62122,2822,162127,2629
62123,2827,162128,2630
62124,2803,162129,2629
62125,2821,162130,2624
62126,2822,162131,2623
62127,2822,162132,2623
62128,2821,162133,2623
62129,2845,162134,2648
62130,2845,162135,2653
62131,2822,162136,2653
62132,2828,162137,2629
62133,2828,162138,2629
62134,2822,162139,2623
62135,2845,162140,2623
62136,2846,162141,2623
62137,2846,162142,2623
62138,2821,162143,2623
62139,2821,162144,2654
62140,2822,162145,2629
62141,2828,162146,2629
62142,2852,162147,2629
62143,2846,162148,2700
62144,2846,162149,2624
62145,2822,162150,2624
62146,2821,162151,2647
62147,2846,162152,2623
62148,2821,162153,2626
62149,2822,162154,2630
62150,2828,162155,2605
62151,2828,162156,2630
62152,2821,162157,2624
62153,2822,162158,2624
62154,2846,162159,2623
62155,2845,162160,2623
62156,2845,162161,2623
62157,2821,162162,2623
62158,2822,162163,2630
62159,2827,162164,2605
62160,2828,162165,2629
62161,2822,162166,2700
62162,2846,162167,2700
62163,2822,162168,2648
62164,2822,162169,2624
62165,2822,162170,2623
62166,2821,162171,2623
62167,2822,162172,2629
62168,2846,162173,2605
62169,2827,162174,2629
62170,2803,162175,2700
62171,2822,162176,2623
62172,2846,162177,2623
62173,2822,162178,2623
62174,2846,162179,2623
62175,2821,162180,2624
62176,2822,162181,2629
62177,2822,162182,2630
62178,2827,162183,2629
62179,2828,162184,2629
62180,2846,162185,2623
62181,2846,162186,2623
62182,2822,162187,2623
62183,2846,162188,2623
62184,2846,162189,2648
62185,2846,162190,2629
62186,2846,162191,2630
62187,2828,162192,2629
62188,2827,162193,2629
62189,2821,162194,2623
